track_id,track_name,album_id,primary_genre,duration_ms,explicit,key_signature,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4krYRz1TcFweFvmREcygeU,擁抱,45201,mandopop,286826,False,C Major,4,0.415,0.448,0,-7.659,1,0.0303,0.417,0.0,0.106,0.249,119.889
2sNH63LUog7Fnv7eYpmbzS,Nin Chundil Pookum Moham,26065,malay,173423,False,F Minor,4,0.439,0.283,5,-8.114,0,0.028,0.334,4.14e-06,0.136,0.196,94.606
593mLs910UvWqLDzm12vwT,Olvidando,22906,hardcore,200386,False,A Minor,4,0.231,0.94,9,-5.016,0,0.217,5.79e-05,5.74e-05,0.0638,0.147,162.754
0a6SY4jsVdAD5O41D4YLHe,La Motito de Carlitos,14900,heavy-metal,279283,True,G#/Ab Major,4,0.321,0.911,8,-4.619,1,0.0448,2.33e-05,0.00264,0.0543,0.471,99.985
0YHBSomwKizKKmyCaZU2Xa,R U :-) ?,12044,happy,325653,False,B Major,4,0.532,0.99,11,-6.952,1,0.0582,0.0352,0.167,0.8,0.356,140.02
7iC5U573Np4Fkw1vH1DsNV,Kalbim Senin Hala,15662,show-tunes,260364,False,G Major,4,0.385,0.817,7,-3.65,1,0.344,0.556,0.0,0.274,0.529,163.928
7nglrdtDWzSqj2cX7tUIlx,Something About You,34366,synth-pop,265733,False,F#/Gb Minor,4,0.706,0.747,6,-6.336,0,0.0327,0.0724,0.00115,0.191,0.8,104.96
6bvZRLLkBKkmgpBJTTj3QK,How You Like That,36014,pop,180956,False,B Major,4,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018
13J9mjAQNq6vmq0ni3PmCA,Toothpaste Kisses - Bonus Track,8014,r-n-b,159973,False,A Major,4,0.601,0.486,9,-10.852,1,0.116,0.862,0.0204,0.336,0.514,67.607
1M6g7BTBFCIuzOx7xgBv8D,Attila - Che più s'indugia,6475,opera,81405,False,F Major,4,0.318,0.318,5,-6.224,1,0.0346,0.929,6.5e-05,0.201,0.216,96.803
1MClZrKt4IF1nJBvrkhhCd,I'm out,45926,j-idol,234240,False,C Minor,4,0.53,0.902,0,-3.81,0,0.0619,0.016,0.0,0.451,0.538,120.99
0OF6WSdeVmYEGBZlxvwvLq,Anything You Synthesize - Ambient,2684,ambient,248125,False,C#/Db Minor,4,0.496,0.0936,1,-22.248,0,0.0359,0.43,0.94,0.0997,0.0308,120.116
4vkWsHZsEtJch74xWkxSib,Eva - Original Mix,12551,idm,365147,False,B Minor,4,0.843,0.44,11,-9.83,0,0.122,0.0393,0.597,0.0961,0.546,139.979
0R2d9y5VGS0572jO3HWa2b,Despacito - Remix,39928,latin,230693,False,D Major,4,0.688,0.812,2,-4.355,1,0.135,0.243,0.0,0.0742,0.834,89.01
0BQ8rkSpFDZnoS28KnNewm,Aftermath,2587,iranian,431259,False,G Minor,4,0.204,0.316,7,-18.746,0,0.0429,0.0867,0.917,0.112,0.0467,132.82
2AHzNAtUIM1Mzw5TwobY6P,Fascinação - Ao Vivo,23992,pagode,188986,False,G Major,4,0.547,0.44,7,-10.101,1,0.0325,0.638,0.000172,0.962,0.343,119.984
2VAqQZTzHxGReOUeSLVk7l,Summercamp,21292,bluegrass,212626,False,E Minor,4,0.563,0.613,4,-6.663,0,0.0307,0.195,0.00263,0.271,0.788,146.969
6vrCbsFmcfjrvf6GpJDRh4,是真的,45660,mandopop,239420,False,D Minor,4,0.678,0.327,2,-10.809,0,0.0283,0.6,0.0,0.0534,0.788,107.989
4SwL4ZshYgrZG0luM7aoot,Feel So High (feat. JordinLaine) (Pegato Remix),13245,deep-house,248424,False,D Major,4,0.759,0.8,2,-6.905,1,0.0367,0.195,0.00866,0.453,0.301,109.988
4MXkE9QJAI0OmUVUspF6Bq,Future (feat. Inner City) - MK AW Deep Dub,14315,detroit-techno,483516,False,C Major,4,0.932,0.48,0,-10.665,1,0.115,0.000746,0.678,0.465,0.144,121.984
2Ge1IwUGqWBhzOo4w1ZlIx,Vientos de Poder,1734,heavy-metal,257665,False,F#/Gb Minor,4,0.461,0.913,6,-8.983,0,0.0697,0.00131,0.00707,0.0404,0.337,91.451
1msWWsRXyMFeMmYNbHquJO,River Gap,13298,bluegrass,332906,False,C Major,4,0.559,0.835,0,-7.858,1,0.0373,0.215,5.14e-06,0.192,0.935,168.613
3XQoozYGK9c3iG0LKA823V,Shoganthem,33422,malay,223834,False,G Major,3,0.49,0.437,7,-11.1,1,0.0947,0.0774,0.000119,0.265,0.436,157.018
788z3begie1NffhM8RWWiI,My Very Extra Special Trump Fantasy,27117,comedy,602225,True,A#/Bb Major,5,0.625,0.531,10,-15.791,1,0.921,0.349,0.0,0.928,0.493,104.856
7G2ZHkw6iL79tLgWPGDqQE,Kaczka dziwaczka,4469,disney,254026,False,B Major,4,0.672,0.43,11,-12.152,1,0.0326,0.458,0.0,0.224,0.843,107.321
0PXbHpczc4J3PAjJ32fvVA,Calm Down (feat. Icp),5623,breakbeat,328973,False,C Major,4,0.565,0.646,0,-6.113,1,0.142,0.0638,0.0,0.253,0.532,200.161
4hFloLLbiSgP8VdvVWZWse,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 5. Variation IV",24804,classical,92986,False,F Major,4,0.369,0.179,5,-23.731,1,0.0505,0.993,0.948,0.0622,0.326,94.6
4pioeMejnqa4T3QAEqwVA3,Sad Songs (& Said The Sky with Annika Wells),1533,dub,210423,True,C#/Db Major,4,0.532,0.571,1,-6.291,1,0.041,0.679,0.0,0.109,0.475,144.912
75usYC3ytzfttweGDXKMdE,Promesses - Radio Edit,29685,deep-house,159572,False,C Minor,4,0.721,0.782,0,-6.585,0,0.0573,0.00986,0.00563,0.0992,0.506,124.088
1JdWRS3PBZlSgKcPKcULtr,nihilist blues (feat. Grimes),43510,metalcore,325501,False,E Minor,4,0.607,0.813,4,-5.825,0,0.0936,0.0019,0.00088,0.305,0.195,133.962
2RhIaSWaloy5vprvJp5oAT,SEJODIOTO,28688,reggaeton,181106,True,C#/Db Major,4,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93
5kWlR2bbOe56XLsRJ5EHlE,"Right And Wrong - Live At The Roundabout Theatre, New York City/1986",5276,power-pop,274733,False,A Minor,4,0.688,0.585,9,-11.537,0,0.0309,0.00445,1.53e-06,0.0492,0.841,119.37
7I5xNLzYKqN05TCRs8PSje,Aldrig Bli Mig Själv,2217,goth,216520,False,B Major,4,0.473,0.867,11,-6.173,1,0.0417,0.000158,0.00897,0.382,0.614,131.035
6iNhl5IcRJfm3F42plOPA4,"Drone Me Up, Flashy - &ME Remix",20209,techno,546471,False,C#/Db Major,4,0.804,0.803,1,-8.237,1,0.0501,0.000732,0.877,0.0932,0.0721,119.998
1euszbbvkUzQzIhZUWFmXG,My Name Is Human,37073,grunge,258773,True,D Minor,4,0.515,0.698,2,-5.572,0,0.0279,5.71e-05,8.64e-05,0.0827,0.194,139.96
6tXPkLKWTLOLEA00CiBNDr,Now We Are Free,21184,opera,247440,False,E Minor,3,0.138,0.364,4,-9.997,0,0.0354,0.774,0.00618,0.111,0.125,69.027
4bLzax7TSYr0k9iMnVOL5T,Sick Face,35881,idm,211240,False,D Major,4,0.776,0.895,2,-7.072,1,0.0709,0.0386,0.546,0.113,0.133,116.978
4QtheAEJbOcNcVVl4P1352,"Fago: Confitebor tibi Domine: II. ""Memoriam fecit - Escam dedit""",2961,opera,285733,False,G#/Ab Minor,4,0.27,0.132,8,-17.181,0,0.053,0.983,0.0106,0.3,0.294,166.14
6PC4FyTCCkOz6HvJnJlBKb,Alaturka,18901,turkish,263973,False,A Minor,3,0.354,0.286,9,-7.432,0,0.0356,0.813,0.0,0.189,0.533,141.309
1ejP791yrrRXCLA2XBzfVM,Uyir,40623,malay,224000,False,G Minor,4,0.742,0.446,7,-11.255,0,0.103,0.726,0.000528,0.0911,0.648,89.955
3hTgUQI1uoOa5sUCdrxKtJ,Cenerentola,7118,disney,171688,False,G Major,3,0.308,0.227,7,-14.644,1,0.0352,0.973,0.00192,0.256,0.0664,103.336
0Obr1fxJYUKZ52Azp1a3ct,New Blood,30549,blues,198762,False,G Major,4,0.486,0.892,7,-3.529,1,0.0606,0.0774,0.0,0.0532,0.361,72.984
6dMHdkQmWuDuDltWjBLJBd,Karate,19749,progressive-house,210000,False,F Major,4,0.626,0.961,5,-3.587,1,0.0687,0.000407,0.0024,0.684,0.668,128.01
0N5MJALrQQmuQSoXmMbJBc,Breaking the Circle,8253,idm,332800,False,G Major,3,0.519,0.752,7,-14.776,1,0.0669,0.542,0.932,0.231,0.211,149.977
7sz5KvtMyrndatGDr14dCk,Było Nas Dwoje - Acoustic,42824,synth-pop,226200,False,E Minor,4,0.677,0.457,4,-12.888,0,0.0255,0.556,2.22e-05,0.191,0.485,95.005
6WS26vbPF2Wd29NUWnPZOi,Missing You,11028,j-dance,219226,False,G#/Ab Minor,4,0.727,0.671,8,-5.357,0,0.122,0.335,0.0,0.319,0.569,90.965
2UkthNtMWV49Ay5dWKj8iA,Lost with You,22291,dub,247383,False,F#/Gb Minor,4,0.314,0.556,6,-6.373,0,0.0492,0.18,0.0,0.104,0.21,166.954
2nSOSrdzjSkHC9FYBDuYUP,Penelope Halfpenny,37071,power-pop,177011,False,A#/Bb Major,4,0.562,0.861,10,-5.64,1,0.0499,5.03e-05,1.25e-05,0.285,0.568,134.883
7cE35BjpKtOIMTqsKGL8z8,I Don't Want to Talk About It,17992,trip-hop,258133,False,B Major,4,0.308,0.332,11,-11.197,1,0.0306,0.78,0.00046,0.117,0.446,130.41
2Ppd3OUNdrQ4nwBBh3LqKR,Strike It - Honey Dijon Re-Edit,35327,chicago-house,404520,False,F#/Gb Minor,4,0.81,0.95,6,-5.415,0,0.0733,2.76e-05,0.0635,0.0952,0.501,124.993
0NSLB3GCpO9SU69XH8jjiF,Un beso de improviso,40231,spanish,171194,False,C Minor,4,0.758,0.932,0,-5.325,0,0.0365,0.177,0.0,0.07,0.813,128.021
0FfNFvy5KRRyB2snvK39zL,I'm Alive,17794,mandopop,172282,False,F Minor,4,0.636,0.862,5,-2.386,0,0.0464,0.156,0.0,0.144,0.24,137.94
0EeOlu7eTJ41MwvgJe8ZEx,Decisão,19747,pagode,231560,False,F Minor,4,0.621,0.742,5,-8.98,0,0.0656,0.131,0.0,0.229,0.834,149.666
5xmjWsbzanFZFnWsIfzNUQ,Bhula Dena - Lofi Mix,5203,indian,136605,False,F#/Gb Minor,4,0.509,0.209,6,-14.619,0,0.0269,0.209,0.00234,0.0903,0.0382,72.022
3m6ZkxAFtXAtMdn0H3SAY3,大騒ぎ天国(Second Generation),45873,j-idol,197200,False,G#/Ab Major,4,0.559,0.972,8,-1.652,1,0.0885,0.141,0.0,0.325,0.886,165.142
3Edkb1VuZwcAO2CLivQKuC,Amazing Discoveries,20367,minimal-techno,514933,False,G Major,4,0.676,0.357,7,-16.324,1,0.0403,0.493,0.867,0.0999,0.374,110.989
2uU4tNepmkbE5lyQ9d0zFZ,Kabhi Khushi Kabhie Gham,6114,piano,208893,False,C#/Db Major,4,0.448,0.0588,1,-27.582,1,0.0328,0.625,0.952,0.132,0.418,95.997
2TJs37x1zLNpRpFSHiMeVr,Was I Not Good Enough?,22027,chill,145669,False,C#/Db Major,4,0.642,0.251,1,-13.259,1,0.0633,0.943,0.0013,0.265,0.111,127.024
5laV5KelLIfYTnD4EdVJiS,Tudo Entrego a Ti,29908,groove,286464,False,F Major,4,0.679,0.718,5,-3.261,1,0.045,0.432,0.0,0.127,0.691,96.485
099xiJTZLC7yPBKjvw43xX,願你今夜別離去,46516,cantopop,294386,False,B Minor,4,0.569,0.746,11,-7.402,0,0.0292,0.00102,2.9e-05,0.0602,0.517,111.694
1qlUkYNrsRjabmUnTRAE0n,Powers of the Deep,15386,detroit-techno,342133,False,F#/Gb Major,4,0.782,0.327,6,-11.88,1,0.0895,8.62e-05,0.695,0.112,0.199,128.635
7FjhRryNbmIeivsAQAxq6P,fxxk your disco,36039,j-idol,249640,False,F Minor,4,0.488,0.916,5,-2.438,0,0.0669,0.000212,0.0,0.334,0.8,137.963
6WL8EGMLQvDTWfRklPrZjO,Puls:Schlag,39539,industrial,447386,False,F Major,4,0.508,0.891,5,-6.443,1,0.036,0.168,0.0669,0.13,0.285,105.014
1raiIrqaqRAqZmQWZlLuBd,Lady Madonna - Remastered 2015,147,psych-rock,136826,False,D Major,4,0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608
26ZDH36PCzyG1Wf44pYFdN,Kalimeer,13092,idm,224000,False,C Major,4,0.59,0.533,0,-12.353,1,0.0501,0.829,0.833,0.0859,0.303,159.95
1glms9EfGPeDFhBWT3ym7f,stuck in the middle,44158,chill,193500,False,F#/Gb Major,4,0.79,0.532,6,-8.617,1,0.0311,0.713,0.0,0.104,0.696,119.915
4lVkwkjR27tEl9i8ZG7MTb,I CHOOSE TO WORSHIP,6490,world-music,266946,False,D Major,4,0.515,0.648,2,-6.035,1,0.0358,0.00826,0.0,0.0968,0.357,134.937
4yHtEgZqyUgcClZD3AOX3l,Veiled in Despair,40851,goth,372500,False,B Minor,4,0.426,0.657,11,-5.938,0,0.0279,0.0729,0.0264,0.111,0.108,95.998
54L5Iy7deNjtpbK641kZr9,Geboren um dich zu lieben - Bassflow Remake,14582,party,240653,False,D Major,4,0.652,0.756,2,-6.461,1,0.0297,0.0103,0.0,0.0664,0.277,126.014
2xmpXKeMUJi7L1vjxJZYX3,Adonde Quiera Que Voy,7826,ska,206906,False,D Major,3,0.608,0.762,2,-5.357,1,0.0257,0.169,0.0,0.198,0.786,115.002
2ySEY89b5qXANudG8vVLur,En Gammal Amazon,15448,swedish,202333,False,G Major,4,0.373,0.967,7,-5.934,1,0.0756,0.482,0.0,0.228,0.838,205.79
6e2lt5O6aOUGQ8BWSo0gNr,End Of The Road,18628,acoustic,199880,False,G Minor,4,0.585,0.441,7,-9.271,0,0.0311,0.501,0.534,0.0967,0.0591,114.091
4s5YiAfgPWyq37WukmceRI,Artefact,3502,trance,220649,False,C#/Db Major,3,0.459,0.975,1,-7.354,1,0.0454,0.0191,0.893,0.0828,0.138,128.018
77NeUUVZdOnXUqeF6Iakb4,By Heart,6407,new-age,228053,False,F Major,4,0.41,0.254,5,-12.033,1,0.0284,0.484,0.0,0.126,0.289,131.556
7FxsvAVbpFLvhCGo4Zxyz2,Mousugu Ningenda - Japanese Version,38059,disney,147813,False,G#/Ab Major,4,0.683,0.484,8,-12.922,1,0.103,0.298,0.0,0.199,0.516,106.92
5aaUXcrsXI477I93yBE8lu,You've Got a Friend in Me,39426,disney,124386,False,D#/Eb Major,4,0.698,0.301,3,-13.063,1,0.03,0.82,2.16e-06,0.2,0.474,115.643
7ItVzjA2ZZIiVZ7PNTKpAE,Cuida Bien tu Barriga,10523,disney,42586,False,D Minor,4,0.42,0.879,2,-5.1,0,0.315,0.762,0.0,0.174,0.664,178.746
4TAdD9qxGEZR8hQQL3DXH8,"Hua Hain Aaj Pehli Baar (From ""Sanam Re"")",571,pop-film,309272,False,F#/Gb Minor,4,0.495,0.729,6,-6.453,0,0.103,0.6,4.13e-05,0.0993,0.683,155.892
10MSS0TZ2izKrMTdITLVnk,Thank You For Everything Part II,1068,idm,157516,False,E Major,4,0.143,0.326,4,-15.819,1,0.0743,0.989,0.982,0.11,0.039,185.969
1J7jGRV0J9dhwbTzKAXqqe,Dream Machine - J-Boogie Mix,10850,chicago-house,340509,False,B Major,4,0.776,0.682,11,-7.593,1,0.05,0.0351,0.006,0.0833,0.471,109.945
0Mj9U4RrRSRKNAII5pHabQ,Bothai Eripochu,19008,k-pop,263366,False,G Minor,4,0.527,0.929,7,-5.582,0,0.161,0.23,4.45e-05,0.28,0.595,155.536
0BXWIK4a1IitskxDnZmYZB,Universo Conspirou - Ao Vivo,23294,sertanejo,190015,False,G Major,4,0.598,0.827,7,-4.69,1,0.0978,0.282,0.0,0.858,0.659,149.826
69VxkO81CkF3BA9RG3bO1z,Dreams,1008,soul,221400,False,A Major,4,0.619,0.719,9,-8.502,1,0.0465,0.0185,0.0,0.17,0.57,98.799
4HkGf5ZzUMMtN3bgZRGxhh,Pornoshop,3305,afrobeat,211160,False,D Minor,4,0.635,0.822,2,-7.123,0,0.0378,0.000989,0.114,0.247,0.601,103.05
6hbK9zJUAlB5PYL15SzKtB,Letters in December,21404,sad,150000,False,C#/Db Major,4,0.634,0.32,1,-9.514,1,0.093,0.911,0.000159,0.0859,0.41,79.931
2Zj30DnM86JYR91PAlHyRW,First Rain in Spring,23842,piano,176982,False,B Minor,3,0.407,0.0605,11,-24.98,0,0.0361,0.978,0.719,0.279,0.328,56.605
4pXG8Q82L8WvypAm5Wo86y,See You Again,32855,dubstep,263200,False,G#/Ab Major,4,0.248,0.588,8,-6.292,1,0.0459,0.0415,3.27e-05,0.123,0.0382,150.419
5U3GLcPtqs5olKorFJmB6H,The Exercise Game # 1,37385,kids,344640,False,C#/Db Major,4,0.626,0.644,1,-8.961,1,0.211,0.0236,0.19,0.0561,0.307,121.81
6SD1n7uNsepMVVYBJm92oP,"Mattinata (from ""West Side Story"") - Live",26531,opera,159506,False,E Major,3,0.216,0.392,4,-6.348,1,0.0398,0.86,0.000851,0.692,0.222,170.865
2HnZE1V9na6b2XoWnDhR13,"With My Foot I Tap, Tap, Tap",884,kids,89960,False,A#/Bb Major,4,0.876,0.312,10,-10.724,1,0.0443,0.284,0.0,0.0798,0.944,140.104
1mS0b5jaEqQnC3oa63nQY4,Mera Yaar Meri Daulat,23887,indian,53382,False,E Minor,4,0.286,0.145,4,-22.943,0,0.0353,0.454,0.0,0.214,0.324,160.459
6RrUUleT9JI0KQHZYBdJMB,Sunny Days,35587,trance,210125,False,G Major,4,0.631,0.71,7,-7.09,1,0.031,0.00919,0.00577,0.139,0.243,115.007
5QUjSnLOXb7ors2PiUm8Cg,O Melhor Desta Terra,12700,gospel,396506,False,G Major,4,0.225,0.724,7,-7.272,1,0.0565,0.335,0.0,0.138,0.343,62.06
66Zag29Lyjw0jl3FbIiIS6,Another Fall from Grace,3037,goth,380373,False,E Minor,4,0.318,0.642,4,-7.781,0,0.0329,0.0255,0.0279,0.248,0.507,172.015
4q2lRiodoQnyFO65watkse,True,38394,synth-pop,365160,False,C Major,4,0.738,0.528,0,-9.746,1,0.0281,0.307,0.223,0.0733,0.415,97.39
6yipH0hUeAf4YPK40k1oIY,Ala Barfi,4544,indian,319226,False,G Major,4,0.767,0.516,7,-7.989,1,0.0457,0.557,0.0,0.108,0.67,127.942
2op382Kdc0G9NKeVyzm7Vh,Letter to My Baby - Part 2,5070,blues,322253,False,F#/Gb Minor,4,0.785,0.574,6,-8.497,0,0.0276,0.129,0.000757,0.116,0.787,99.973
2g41URehQmA6xNrf0tsmKt,Broken United,27341,industrial,246303,True,G Major,4,0.541,0.892,7,-4.933,1,0.0815,0.00037,0.0,0.459,0.453,150.052
42ZVk59gT4tMlrZmd8Ijxf,Indestructible,18394,metal,278026,False,G#/Ab Major,4,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956
4Fl7zEM7dw1xRRAb4Lz9RD,Playbox,12744,deep-house,231031,False,A#/Bb Major,4,0.651,0.905,10,-5.921,1,0.0361,0.00826,0.194,0.296,0.603,124.823
3PMBetCMWrT6e5oM0Wt0Hb,Love of My Life (feat. Michael W. Smith),9865,new-age,240506,False,C Major,4,0.443,0.28,0,-9.997,1,0.0281,0.463,1.09e-05,0.122,0.221,140.018
0wcPVFqUw4435IwsQtLLTy,Trip Like I Do,40844,breakbeat,454226,False,A#/Bb Minor,4,0.337,0.91,10,-9.149,0,0.0657,0.00123,0.377,0.654,0.152,120.002
3CTxT6gAAg6SNeanUV5ffF,ZEMSTA DZIKUSA,11248,electronic,180000,True,A#/Bb Minor,4,0.703,0.846,10,-5.531,0,0.136,0.377,2.57e-06,0.281,0.472,100.032
2DvRorluLbsvReadSjpEbg,THROWBACK - pt.2,6482,j-dance,222640,False,A Minor,4,0.636,0.931,9,-3.31,0,0.0588,0.042,0.0,0.323,0.469,134.895
7d7w1bPU4P4A0j70L8EXee,Dias Atrás,6526,emo,247306,False,B Major,4,0.4,0.945,11,-4.226,1,0.051,9.76e-05,5.12e-06,0.114,0.764,144.475
04Gv6iKKvurUaZcIwKnlUj,Office Air Conditioners,22112,sleep,63496,False,G#/Ab Major,4,0.182,0.202,8,-28.542,1,0.0908,0.977,0.0358,0.111,0.0365,57.069
5Ftqkr3menj1HWm8HEEacV,Y Ahora Que,12418,punk-rock,259134,False,B Minor,4,0.214,0.877,11,-8.206,0,0.0931,0.0289,0.000563,0.111,0.217,178.53
0QyjGh6JOcIM1EAB7YC6QB,Beers Got Drank,36145,country,174200,False,G Major,4,0.55,0.883,7,-5.341,1,0.0615,0.0239,0.0,0.285,0.571,156.03
2XdGsYBDQYXjgdixMdn7w2,Angels (Singing Gloria),34014,world-music,316920,False,D#/Eb Major,4,0.424,0.239,3,-10.601,1,0.0309,0.658,1.73e-05,0.0951,0.0697,141.88
6GmhqGy1701ajXJY4ob5WF,Spirit,41827,bluegrass,258266,False,F Minor,4,0.697,0.296,5,-11.669,0,0.0394,0.786,0.00076,0.142,0.564,100.86
50z2R1GAaxYF9Bb2woUuK6,Marteria Girl,43458,german,210133,False,F#/Gb Major,4,0.674,0.69,6,-5.405,1,0.226,0.0188,0.0,0.0731,0.631,143.746
5boa5pUNMOHjpXuKyIGcXj,Get Wild,14406,anime,240333,False,G Major,4,0.624,0.856,7,-10.914,1,0.0477,0.0157,7.29e-06,0.158,0.836,131.834
1OkRXEa6xejKqEf13S8zBb,Am Zuckerwattenstand (Recall),16537,party,238000,False,G Major,4,0.687,0.948,7,-3.368,1,0.033,0.00473,0.000369,0.159,0.877,130.048
2RKyhXPVOl3jIzUs8WYTkN,Deej and Breath,26354,iranian,178000,False,F Major,4,0.253,0.0684,5,-23.622,1,0.046,0.775,0.929,0.19,0.0307,77.048
0qdzdBNLU6BAxTCt8FLptu,Mindreader,36002,metalcore,225000,True,C#/Db Major,4,0.413,0.919,1,-7.677,1,0.0618,4.71e-06,2.64e-06,0.0679,0.146,90.033
5hfxpv8PKfvk1oBg9PV9XF,(Nothing's Too Good) For My Baby - Remastered,43598,jazz,158240,False,D#/Eb Major,4,0.755,0.393,3,-7.438,1,0.127,0.687,0.0,0.0524,0.804,107.763
2XWUx6XUxQ8wssuwKzISgN,Fidgety Bedfellow,14179,german,109388,False,C Minor,5,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911
5E2jurkZH7Y6Od8DHOiehG,An Evidence Of Time - Claude VonStroke Remix,4518,minimal-techno,394479,False,C Major,4,0.961,0.536,0,-10.647,1,0.209,0.0285,0.895,0.118,0.412,124.001
3imHr42Xsa3R3dQvgCiuZ3,The Opening Of Doors,37971,new-age,370586,False,G#/Ab Major,4,0.27,0.103,8,-19.866,1,0.0331,0.951,0.909,0.104,0.201,84.679
5O1Tt1xcebq5NyFvQRADiv,22,620,emo,146667,False,F Minor,4,0.726,0.589,5,-11.084,0,0.0576,0.421,0.00142,0.11,0.0398,134.969
2zMFWinkVpu2dlm4QMR4Oq,Community Count to 100,35639,kids,192889,False,A Major,4,0.93,0.962,9,-3.319,1,0.118,0.118,0.0,0.0697,0.508,111.995
2ylCrFiBu98SC0vFfaCent,I'm Only Sleeping - Remastered 2009,31256,psych-rock,180320,False,G#/Ab Minor,4,0.494,0.47,8,-9.599,0,0.0301,0.21,0.0,0.28,0.698,103.477
5qZxa73r5VUTjMW0Eoz96f,Demons - Promo Remix,25792,happy,396133,False,G Major,4,0.54,0.983,7,-2.578,1,0.578,0.0487,0.922,0.203,0.0695,159.837
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,12119,acoustic,181400,False,C Major,4,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994
56kocFnAY5vjFJdp2WP7S5,Days Of The Week (Addams Family Parody),33742,children,67187,False,F Major,4,0.687,0.642,5,-5.279,1,0.0516,0.647,0.0,0.23,0.91,57.654
79n5XSMDM8GKbFC2r8XdNF,"Verdi: Aida, Act 1: ""I sacri nomi di padre, d'amante"" (Aida)",40965,opera,199866,False,G#/Ab Major,3,0.24,0.0796,8,-20.476,1,0.0474,0.984,0.0183,0.149,0.0551,80.297
2bnsTOWLjWLNnWoDyT4S9E,Lost in the Grey,33252,death-metal,210889,False,A#/Bb Major,4,0.437,0.941,10,-5.18,1,0.0933,3.22e-06,0.000721,0.259,0.265,165.053
5Zp1zCKzXQGZxiBU2FGjdf,Tel Aviv,39740,french,184616,True,A#/Bb Major,5,0.655,0.607,10,-8.755,1,0.442,0.00373,0.0,0.16,0.414,106.547
1y9nJy8hteFJTrnzZWAtTf,A Thousand Years - Piano & Cello,1358,disney,303500,False,A#/Bb Major,3,0.295,0.0835,10,-19.57,1,0.036,0.988,0.925,0.11,0.103,133.09
75cBXhAPrws9DFwXF16qyI,Play Me,2393,opera,206373,False,F Major,3,0.463,0.334,5,-10.853,1,0.0293,0.624,0.000318,0.0934,0.375,143.978
7DCVTLzUHbfJ2gOUHOCyYu,Louco pra Voltar,22294,reggae,234450,False,E Minor,4,0.707,0.83,4,-4.98,0,0.214,0.291,0.0,0.259,0.739,75.028
7dloWZBxoZkfwczMoCz7Y1,Lourinha Bombril (Parate Y Mira),1050,r-n-b,158906,False,G Major,4,0.625,0.891,7,-9.239,1,0.0483,0.0175,0.000112,0.199,0.805,168.451
4oiE3GCw9WaWU5Rge5GP9h,Oi! Młodzież,28744,hardcore,197960,False,C Major,4,0.445,0.944,0,-2.042,1,0.128,0.0993,0.0,0.305,0.588,199.605
3cWPDKLHRVQqYT3AGjqaK1,Tempestade E Sol - Ao Vivo,1735,brazil,195946,False,G Major,4,0.509,0.832,7,-13.238,1,0.265,0.0837,2.76e-06,0.976,0.612,135.911
4FO8ygXmPAxWeU8xX0JiVT,Alter Witz,2585,study,86158,False,F#/Gb Major,4,0.851,0.237,6,-10.349,1,0.235,0.187,0.884,0.109,0.699,81.995
4vMamRwBPa23BnECiEbRsq,"Het land van Hazes, Hardcore en Halve liters",16564,hardcore,144000,False,D Major,4,0.428,0.87,2,-5.744,1,0.444,0.243,0.00134,0.624,0.439,155.024
1xCMazcgI1g5lyfaGrxnN8,Gracias,28684,alternative,231719,False,F#/Gb Major,4,0.531,0.906,6,-4.791,1,0.0352,0.0286,4.66e-05,0.101,0.347,125.08
6mUHPv34FUMhYVlpytiwdp,Wake Me Up - Radio Edit,41975,edm,246813,False,D Major,4,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127
44jbWXDgK5gQaWHtfY4egD,Falling,18430,hardstyle,178374,False,D#/Eb Major,4,0.43,0.781,3,-5.601,1,0.0334,0.0108,0.734,0.0818,0.206,75.017
6JOe8zYE4bM1rIf2y92tij,Contagem Regressiva,29423,gospel,278546,False,C Major,4,0.614,0.73,0,-3.655,1,0.0417,0.681,0.0,0.17,0.658,78.926
4iBsDuZKwpqQFsLqL3lj31,A Few Blocks South,40364,grindcore,63186,False,C#/Db Minor,3,0.169,0.95,1,-4.652,0,0.098,9.19e-05,0.737,0.727,0.173,155.495
17wxJ7IZKboyECnxZw7Vo1,vice city,20530,emo,220773,True,A Minor,4,0.854,0.467,9,-6.843,0,0.191,0.00596,0.00171,0.204,0.33,87.02
784qUrovUUH4jYQ811D6hF,The Wonderful Cross,17209,world-music,427706,False,D Major,4,0.339,0.618,2,-6.663,1,0.0361,0.251,0.0,0.0669,0.244,173.953
